[CV] .... kernel=rbf, C=116.591440118, gamma=0.00063095734448 -  20.2s
[CV] kernel=rbf, C=116.591440118, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000857695898591 -  23.2s
[CV] kernel=rbf, C=116.591440118, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00116591440118 -  24.5s
[CV] kernel=rbf, C=116.591440118, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00158489319246 -  28.4s
[CV] kernel=rbf, C=116.591440118, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00292864456463 -  41.4s
[CV] kernel=rbf, C=116.591440118, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00398107170553 -  55.2s
[CV] kernel=rbf, C=116.591440118, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=116.591440118, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=116.591440118, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=158.489319246, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=158.489319246, gamma=0.0001 -  15.7s
[CV] kernel=rbf, C=158.489319246, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000135935639088 -  15.7s
[CV] kernel=rbf, C=158.489319246, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000184784979742 -  16.0s
[CV] kernel=rbf, C=158.489319246, gamma=0.000251188643... kernel=rbf, C=85.7695898591, gamma=0.000135935639088 -  16.0s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000184784979742 -  16.0s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000251188643151 -  17.1s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000341454887383 -  17.2s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000464158883361 -  18.2s
[CV] kernel=rbf, C=85.7695898591, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=85.7695898591, gamma=0.000857695898591 -  22.3s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00116591440118 -  25.4s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00158489319246 -  27.4s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00292864456463 -  40.5s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00398107170553 -  52.5s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=85.7695898591, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=85.7695898591, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=116.591440118, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=116.591440118, gamma=0.0001 -  15.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000135935639088 -  15.3s
[CV] kernel=rbf, C=116.591440118, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000184784979742 -  15.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000341454887383 -  18.6s
[CV] kernel=rbf, C=116.591440118, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000464158883361 -  19.1s
[CV] kernel=rbf, C=116.591440118, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00063095734448 -  19.6s
[CV] kernel=rbf, C=116.591440118, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00116591440118 -  26.3s
[CV] kernel=rbf, C=116.591440118, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00158489319246 -  29.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00215443469003 -  34.0s
[CV] kernel=rbf, C=116.591440118, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00398107170553 -  53.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00541169526546 - 1.2min
[CV] kernel=rbf, C=116.591440118, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=116.591440118, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=158.489319246, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=158.489319246, gamma=0.0001 -  17.2s
[CV] kernel=rbf, C=158.489319246, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=158.489319246, gamma=0.0001 -  16.4s
[CV] kernel=rbf, C=158.489319246, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000135935639088 -  16.2s
[CV] kernel=rbf, C=158.489319246, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000184784979742 -  16.3s
[CV] kernel=rbf, C=158.489319246, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000251188643151 -  17.8s
[CV] kernel=rbf, C=158.489319246, gamma=0.000341454887.... kernel=rbf, C=85.7695898591, gamma=0.00158489319246 -  28.8s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00215443469003 -  32.0s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00398107170553 -  51.5s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=85.7695898591, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=85.7695898591, gamma=0.0073564225446 - 1.2min
[CV] kernel=rbf, C=116.591440118, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=116.591440118, gamma=0.0001 -  17.1s
[CV] kernel=rbf, C=116.591440118, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=116.591440118, gamma=0.0001 -  16.0s
[CV] kernel=rbf, C=116.591440118, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000135935639088 -  16.2s
[CV] kernel=rbf, C=116.591440118, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000184784979742 -  17.0s
[CV] kernel=rbf, C=116.591440118, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000251188643151 -  17.5s
[CV] kernel=rbf, C=116.591440118, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000341454887383 -  17.1s
[CV] kernel=rbf, C=116.591440118, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000464158883361 -  18.4s
[CV] kernel=rbf, C=116.591440118, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000857695898591 -  23.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00116591440118 -  26.3s
[CV] kernel=rbf, C=116.591440118, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00215443469003 -  33.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00292864456463 -  43.4s
[CV] kernel=rbf, C=116.591440118, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00398107170553 -  51.9s
[CV] kernel=rbf, C=116.591440118, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=116.591440118, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=116.591440118, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=116.591440118, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=158.489319246, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000135935639088 -  16.3s
[CV] kernel=rbf, C=158.489319246, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000184784979742 -  16.9s
[CV] kernel=rbf, C=158.489319246, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000341454887383 -  18.2s
[CV] kernel=rbf, C=158.489319246, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000464158883361 -  19.3s
[CV] kernel=rbf, C=158.489319246, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00063095734448 -  19.7s
[CV] kernel=rbf, C=158.489319246, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00116591440118 -  25.6s
[CV] kernel=rbf, C=158.489319246, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00158489319246 -  28.9s
[CV] kernel=rbf, C=158.489319246, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00215443469003 -  32.5s
[CV] kernel=rbf, C=158.489319246, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00398107170553 -  52.4s
[CV] kernel=rbf, C=158.489319246, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00541169526546 - 1.2min
[CV] kernel=rbf, C=158.489319246, gamma=0.007356422544... kernel=rbf, C=85.7695898591, gamma=0.000857695898591 -  22.7s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00116591440118 -  24.1s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00215443469003 -  33.1s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00292864456463 -  41.4s
[CV] kernel=rbf, C=85.7695898591, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=85.7695898591, gamma=0.00398107170553 -  50.6s
[CV] kernel=rbf, C=85.7695898591, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=85.7695898591, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=85.7695898591, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=85.7695898591, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=116.591440118, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000135935639088 -  16.6s
[CV] kernel=rbf, C=116.591440118, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000184784979742 -  16.2s
[CV] kernel=rbf, C=116.591440118, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000251188643151 -  16.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000464158883361 -  18.7s
[CV] kernel=rbf, C=116.591440118, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00063095734448 -  20.9s
[CV] kernel=rbf, C=116.591440118, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=116.591440118, gamma=0.000857695898591 -  22.3s
[CV] kernel=rbf, C=116.591440118, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00158489319246 -  29.0s
[CV] kernel=rbf, C=116.591440118, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00215443469003 -  34.2s
[CV] kernel=rbf, C=116.591440118, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00292864456463 -  39.8s
[CV] kernel=rbf, C=116.591440118, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=116.591440118, gamma=0.00541169526546 - 1.2min
[CV] kernel=rbf, C=116.591440118, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=116.591440118, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=116.591440118, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=116.591440118, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=158.489319246, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000251188643151 -  17.8s
[CV] kernel=rbf, C=158.489319246, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000341454887383 -  18.2s
[CV] kernel=rbf, C=158.489319246, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000464158883361 -  18.1s
[CV] kernel=rbf, C=158.489319246, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000857695898591 -  23.0s
[CV] kernel=rbf, C=158.489319246, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00116591440118 -  25.5s
[CV] kernel=rbf, C=158.489319246, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00158489319246 -  28.2s
[CV] kernel=rbf, C=158.489319246, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00292864456463 -  41.7s
[CV] kernel=rbf, C=158.489319246, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00398107170553 -  54.1s
[CV] kernel=rbf, C=158.489319246, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=158.489319246, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=158.489319246, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=215.443469003, gamma=0.0001 .......383 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000341454887383 -  17.3s
[CV] kernel=rbf, C=158.489319246, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00063095734448 -  20.5s
[CV] kernel=rbf, C=158.489319246, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000857695898591 -  23.6s
[CV] kernel=rbf, C=158.489319246, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00116591440118 -  24.4s
[CV] kernel=rbf, C=158.489319246, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00215443469003 -  33.6s
[CV] kernel=rbf, C=158.489319246, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00292864456463 -  41.7s
[CV] kernel=rbf, C=158.489319246, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00398107170553 -  52.0s
[CV] kernel=rbf, C=158.489319246, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=158.489319246, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=158.489319246, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=158.489319246, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=215.443469003, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000135935639088 -  15.8s
[CV] kernel=rbf, C=215.443469003, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000184784979742 -  16.0s
[CV] kernel=rbf, C=215.443469003, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000341454887383 -  18.4s
[CV] kernel=rbf, C=215.443469003, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000464158883361 -  20.1s
[CV] kernel=rbf, C=215.443469003, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00063095734448 -  19.7s
[CV] kernel=rbf, C=215.443469003, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00116591440118 -  25.0s
[CV] kernel=rbf, C=215.443469003, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00158489319246 -  28.9s
[CV] kernel=rbf, C=215.443469003, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00215443469003 -  31.8s
[CV] kernel=rbf, C=215.443469003, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00398107170553 -  52.2s
[CV] kernel=rbf, C=215.443469003, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=215.443469003, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=215.443469003, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=292.864456463, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=292.864456463, gamma=0.0001 -  15.8s
[CV] kernel=rbf, C=292.864456463, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=292.864456463, gamma=0.0001 -  16.2s
[CV] kernel=rbf, C=292.864456463, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000135935639088 -  16.0s
[CV] kernel=rbf, C=292.864456463, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000184784979742 -  16.3s
[CV] kernel=rbf, C=292.864456463, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000251188643151 -  17.5s
[CV] kernel=rbf, C=292.864456463, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000341454887383 -  17.2s
[CV] kernel=rbf, C=292.864456463, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00063095734448 -  20.4s
[CV] kernel=rbf, C=292.864456463, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000857695898591 -  22.8s
[CV] kernel=rbf, C=292.864456463, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00116591440118 -  24.1s
[CV] kernel=rbf, C=292.864456463151 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000251188643151 -  17.2s
[CV] kernel=rbf, C=158.489319246, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000464158883361 -  19.1s
[CV] kernel=rbf, C=158.489319246, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00063095734448 -  20.9s
[CV] kernel=rbf, C=158.489319246, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=158.489319246, gamma=0.000857695898591 -  22.6s
[CV] kernel=rbf, C=158.489319246, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00158489319246 -  28.7s
[CV] kernel=rbf, C=158.489319246, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00215443469003 -  34.0s
[CV] kernel=rbf, C=158.489319246, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00292864456463 -  39.9s
[CV] kernel=rbf, C=158.489319246, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=158.489319246, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=158.489319246, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=158.489319246, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=158.489319246, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=158.489319246, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=215.443469003, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000251188643151 -  18.2s
[CV] kernel=rbf, C=215.443469003, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000341454887383 -  17.2s
[CV] kernel=rbf, C=215.443469003, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00063095734448 -  20.4s
[CV] kernel=rbf, C=215.443469003, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000857695898591 -  22.8s
[CV] kernel=rbf, C=215.443469003, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00116591440118 -  23.9s
[CV] kernel=rbf, C=215.443469003, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00215443469003 -  33.3s
[CV] kernel=rbf, C=215.443469003, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00292864456463 -  41.5s
[CV] kernel=rbf, C=215.443469003, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00398107170553 -  51.2s
[CV] kernel=rbf, C=215.443469003, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=215.443469003, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=215.443469003, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=215.443469003, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=292.864456463, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000135935639088 -  15.3s
[CV] kernel=rbf, C=292.864456463, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000184784979742 -  16.5s
[CV] kernel=rbf, C=292.864456463, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000341454887383 -  17.5s
[CV] kernel=rbf, C=292.864456463, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000464158883361 -  19.1s
[CV] kernel=rbf, C=292.864456463, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00063095734448 -  19.7s
[CV] kernel=rbf, C=292.864456463, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00116591440118 -  24.9s
[CV] kernel=rbf, C=292.864456463, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00158489319246 -  28.9s
[CV] kernel=rbf, C=292.864456463, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00215443469003 -  32.0s
[CV] kernel=rbf, C=292.864456463, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00398107170553 -  51.6s
[CV] kernel=rbf, C=292.8644564636 ..............
[CV] ..... kernel=rbf, C=158.489319246, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=215.443469003, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=215.443469003, gamma=0.0001 -  16.0s
[CV] kernel=rbf, C=215.443469003, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=215.443469003, gamma=0.0001 -  17.1s
[CV] kernel=rbf, C=215.443469003, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000135935639088 -  16.3s
[CV] kernel=rbf, C=215.443469003, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000184784979742 -  16.6s
[CV] kernel=rbf, C=215.443469003, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000251188643151 -  17.4s
[CV] kernel=rbf, C=215.443469003, gamma=0.000341454887383 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000341454887383 -  18.4s
[CV] kernel=rbf, C=215.443469003, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000464158883361 -  18.0s
[CV] kernel=rbf, C=215.443469003, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=215.443469003, gamma=0.000857695898591 -  22.6s
[CV] kernel=rbf, C=215.443469003, gamma=0.00116591440118 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00116591440118 -  25.3s
[CV] kernel=rbf, C=215.443469003, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00158489319246 -  27.7s
[CV] kernel=rbf, C=215.443469003, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00292864456463 -  40.1s
[CV] kernel=rbf, C=215.443469003, gamma=0.00398107170553 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00398107170553 -  52.7s
[CV] kernel=rbf, C=215.443469003, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=215.443469003, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=215.443469003, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=215.443469003, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=292.864456463, gamma=0.0001 .......................
[CV] .............. kernel=rbf, C=292.864456463, gamma=0.0001 -  15.4s
[CV] kernel=rbf, C=292.864456463, gamma=0.000135935639088 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000135935639088 -  16.3s
[CV] kernel=rbf, C=292.864456463, gamma=0.000184784979742 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000184784979742 -  15.6s
[CV] kernel=rbf, C=292.864456463, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000251188643151 -  16.3s
[CV] kernel=rbf, C=292.864456463, gamma=0.000464158883361 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000464158883361 -  18.8s
[CV] kernel=rbf, C=292.864456463, gamma=0.00063095734448 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00063095734448 -  20.8s
[CV] kernel=rbf, C=292.864456463, gamma=0.000857695898591 ............
[CV] ... kernel=rbf, C=292.864456463, gamma=0.000857695898591 -  21.8s
[CV] kernel=rbf, C=292.864456463, gamma=0.00158489319246 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00158489319246 -  28.4s
[CV] kernel=rbf, C=292.864456463, gamma=0.00215443469003 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00215443469003 -  33.3s
[CV] kernel=rbf, C=292.864456463, gamma=0.00292864456463 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00292864456463 -  39.7s
[CV] kernel=rbf, C=292.864456463, gamma=0.00541169526546 .............
[CV] .... kernel=rbf, C=292.864456463, gamma=0.00541169526546 - 1.1min
[CV] kernel=rbf, C=292.864456463, gamma=0.0073564225446 ..............
[CV] ..... kernel=rbf, C=292.864456463, gamma=0.0073564225446 - 1.3min
[CV] kernel=rbf, C=292.864456463, gamma=0.01 .........................
[CV] ................ kernel=rbf, C=292.864456463, gamma=0.01 - 1.4min
[CV] kernel=rbf, C=398.107170553, gamma=0.000251188643151 ............
[CV] ... kernel=rbf, C=398.107170553, gamma=0.000251188643151 -  17.3s
[CV] kernel=rbf, C=398.107170553................
[CV] .............. kernel=rbf, C=215.443469003, gamma=0.0001 -  15.4s
